date,region,covid_deaths_2020
2020-11-01,Molise,3.0
2020-11-02,Molise,1.0
2020-11-03,Molise,0.0
2020-11-04,Molise,0.0
2020-11-05,Molise,1.0
2020-11-06,Molise,3.0
2020-11-07,Molise,0.0
2020-11-08,Molise,3.0
2020-11-09,Molise,1.0
2020-11-10,Molise,7.0
2020-11-11,Molise,1.0
2020-11-12,Molise,4.0
2020-11-13,Molise,1.0
2020-11-14,Molise,4.0
2020-11-15,Molise,1.0
2020-11-16,Molise,4.0
2020-11-17,Molise,1.0
2020-11-18,Molise,8.0
2020-11-19,Molise,4.0
2020-11-20,Molise,2.0
2020-11-21,Molise,6.0
2020-11-22,Molise,2.0
2020-11-23,Molise,1.0
2020-11-24,Molise,1.0
2020-11-25,Molise,3.0
2020-11-26,Molise,4.0
2020-11-27,Molise,5.0
2020-11-28,Molise,5.0
2020-11-29,Molise,4.0
2020-11-30,Molise,1.0
2020-12-01,Molise,2.0
2020-12-02,Molise,7.0
2020-12-03,Molise,0.0
2020-12-04,Molise,2.0
2020-12-05,Molise,4.0
2020-12-06,Molise,2.0
2020-12-07,Molise,6.0
2020-12-08,Molise,3.0
2020-12-09,Molise,1.0
2020-12-10,Molise,2.0
2020-12-11,Molise,5.0
2020-12-12,Molise,8.0
2020-12-13,Molise,2.0
2020-12-14,Molise,1.0
2020-12-15,Molise,3.0
2020-12-16,Molise,2.0
2020-12-17,Molise,4.0
2020-02-24,Piemonte,
2020-02-25,Piemonte,0.0
2020-02-26,Piemonte,0.0
2020-02-27,Piemonte,0.0
2020-02-28,Piemonte,0.0
2020-02-29,Piemonte,0.0
2020-03-01,Piemonte,0.0
2020-03-02,Piemonte,0.0
2020-03-03,Piemonte,0.0
2020-03-04,Piemonte,0.0
2020-03-05,Piemonte,2.0
2020-03-06,Piemonte,2.0
2020-03-07,Piemonte,1.0
2020-03-08,Piemonte,0.0
2020-03-09,Piemonte,8.0
2020-03-10,Piemonte,4.0
2020-03-11,Piemonte,4.0
2020-03-12,Piemonte,5.0
2020-03-13,Piemonte,20.0
2020-03-14,Piemonte,13.0
2020-03-15,Piemonte,22.0
2020-03-16,Piemonte,30.0
2020-03-17,Piemonte,22.0
2020-03-18,Piemonte,21.0
2020-03-19,Piemonte,21.0
2020-03-20,Piemonte,34.0
2020-03-21,Piemonte,29.0
2020-03-22,Piemonte,45.0
2020-03-23,Piemonte,32.0
2020-03-24,Piemonte,59.0
2020-03-25,Piemonte,75.0
2020-03-26,Piemonte,0.0
2020-03-27,Piemonte,120.0
2020-03-28,Piemonte,48.0
2020-03-29,Piemonte,67.0
2020-03-30,Piemonte,65.0
2020-03-31,Piemonte,105.0
2020-04-01,Piemonte,32.0
2020-04-02,Piemonte,97.0
2020-04-03,Piemonte,60.0
2020-04-04,Piemonte,85.0
2020-04-05,Piemonte,40.0
2020-04-06,Piemonte,83.0
2020-04-07,Piemonte,68.0
2020-04-08,Piemonte,59.0
2020-04-09,Piemonte,76.0
2020-04-10,Piemonte,78.0
2020-04-11,Piemonte,101.0
2020-04-12,Piemonte,96.0
2020-04-13,Piemonte,97.0
2020-04-14,Piemonte,101.0
2020-04-15,Piemonte,88.0
2020-04-16,Piemonte,79.0
2020-04-17,Piemonte,77.0
2020-04-18,Piemonte,81.0
2020-04-19,Piemonte,79.0
2020-04-20,Piemonte,78.0
2020-04-21,Piemonte,76.0
2020-04-22,Piemonte,74.0
2020-04-23,Piemonte,71.0
2020-04-24,Piemonte,69.0
2020-04-25,Piemonte,68.0
2020-04-26,Piemonte,56.0
2020-04-27,Piemonte,55.0
2020-04-28,Piemonte,58.0
2020-04-29,Piemonte,67.0
2020-04-30,Piemonte,63.0
2020-05-01,Piemonte,31.0
2020-05-02,Piemonte,29.0
2020-05-03,Piemonte,26.0
2020-05-04,Piemonte,34.0
2020-05-05,Piemonte,30.0
2020-05-06,Piemonte,31.0
2020-05-07,Piemonte,35.0
2020-05-08,Piemonte,23.0
2020-05-09,Piemonte,26.0
2020-05-10,Piemonte,36.0
2020-05-11,Piemonte,33.0
2020-05-12,Piemonte,28.0
2020-05-13,Piemonte,32.0
2020-05-14,Piemonte,33.0
2020-05-15,Piemonte,64.0
2020-05-16,Piemonte,37.0
2020-05-17,Piemonte,18.0
2020-05-18,Piemonte,20.0
2020-05-19,Piemonte,47.0
2020-05-20,Piemonte,39.0
2020-05-21,Piemonte,24.0
2020-05-22,Piemonte,15.0
2020-05-23,Piemonte,14.0
2020-05-24,Piemonte,12.0
2020-05-25,Piemonte,15.0
2020-05-26,Piemonte,14.0
2020-05-27,Piemonte,16.0
2020-05-28,Piemonte,10.0
2020-05-29,Piemonte,13.0
2020-05-30,Piemonte,7.0
2020-05-31,Piemonte,9.0
2020-06-01,Piemonte,9.0
2020-06-02,Piemonte,8.0
2020-06-03,Piemonte,14.0
2020-06-04,Piemonte,12.0
2020-06-05,Piemonte,17.0
2020-06-06,Piemonte,7.0
2020-06-07,Piemonte,7.0
2020-06-08,Piemonte,13.0
2020-06-09,Piemonte,7.0
2020-06-10,Piemonte,15.0
2020-06-11,Piemonte,12.0
2020-06-12,Piemonte,8.0
2020-06-13,Piemonte,10.0
2020-06-14,Piemonte,6.0
2020-06-15,Piemonte,0.0
2020-06-16,Piemonte,6.0
2020-06-17,Piemonte,8.0
2020-06-18,Piemonte,6.0
2020-06-19,Piemonte,7.0
2020-06-20,Piemonte,6.0
2020-06-21,Piemonte,6.0
2020-06-22,Piemonte,4.0
2020-06-23,Piemonte,4.0
2020-06-24,Piemonte,7.0
2020-06-25,Piemonte,5.0
2020-06-26,Piemonte,6.0
2020-06-27,Piemonte,3.0
2020-06-28,Piemonte,5.0
2020-06-29,Piemonte,2.0
2020-06-30,Piemonte,3.0
2020-07-01,Piemonte,1.0
2020-07-02,Piemonte,5.0
2020-07-03,Piemonte,4.0
2020-07-04,Piemonte,2.0
2020-07-05,Piemonte,0.0
2020-07-06,Piemonte,2.0
2020-07-07,Piemonte,3.0
2020-07-08,Piemonte,0.0
2020-07-09,Piemonte,1.0
2020-07-10,Piemonte,2.0
2020-07-11,Piemonte,1.0
2020-07-12,Piemonte,0.0
2020-07-13,Piemonte,1.0
2020-07-14,Piemonte,3.0
2020-07-15,Piemonte,3.0
2020-07-16,Piemonte,0.0
2020-07-17,Piemonte,1.0
2020-07-18,Piemonte,0.0
2020-07-19,Piemonte,0.0
2020-07-20,Piemonte,1.0
2020-07-21,Piemonte,3.0
2020-07-22,Piemonte,0.0
2020-07-23,Piemonte,0.0
2020-07-24,Piemonte,0.0
2020-07-25,Piemonte,2.0
2020-07-26,Piemonte,1.0
2020-07-27,Piemonte,1.0
2020-07-28,Piemonte,0.0
2020-07-29,Piemonte,1.0
2020-07-30,Piemonte,0.0
2020-07-31,Piemonte,1.0
2020-08-01,Piemonte,0.0
2020-08-02,Piemonte,0.0
2020-08-03,Piemonte,2.0
2020-08-04,Piemonte,1.0
2020-08-05,Piemonte,2.0
2020-08-06,Piemonte,1.0
2020-08-07,Piemonte,1.0
2020-08-08,Piemonte,0.0
2020-08-09,Piemonte,0.0
2020-08-10,Piemonte,0.0
2020-08-11,Piemonte,0.0
2020-08-12,Piemonte,2.0
2020-08-13,Piemonte,1.0
2020-08-14,Piemonte,0.0
2020-08-15,Piemonte,0.0
2020-08-16,Piemonte,0.0
2020-08-17,Piemonte,1.0
2020-08-18,Piemonte,1.0
2020-08-19,Piemonte,1.0
2020-08-20,Piemonte,0.0
2020-08-21,Piemonte,0.0
2020-08-22,Piemonte,1.0
2020-08-23,Piemonte,0.0
2020-08-24,Piemonte,0.0
2020-08-25,Piemonte,0.0
2020-08-26,Piemonte,1.0
2020-08-27,Piemonte,0.0
2020-08-28,Piemonte,1.0
2020-08-29,Piemonte,0.0
2020-08-30,Piemonte,1.0
2020-08-31,Piemonte,0.0
2020-09-01,Piemonte,0.0
2020-09-02,Piemonte,1.0
2020-09-03,Piemonte,1.0
2020-09-04,Piemonte,1.0
2020-09-05,Piemonte,1.0
2020-09-06,Piemonte,0.0
2020-09-07,Piemonte,1.0
2020-09-08,Piemonte,1.0
2020-09-09,Piemonte,0.0
2020-09-10,Piemonte,1.0
2020-09-11,Piemonte,0.0
2020-09-12,Piemonte,0.0
2020-09-13,Piemonte,0.0
2020-09-14,Piemonte,0.0
2020-09-15,Piemonte,0.0
2020-09-16,Piemonte,0.0
2020-09-17,Piemonte,0.0
2020-09-18,Piemonte,0.0
2020-09-19,Piemonte,1.0
2020-09-20,Piemonte,0.0
2020-09-21,Piemonte,1.0
2020-09-22,Piemonte,1.0
2020-09-23,Piemonte,1.0
2020-09-24,Piemonte,1.0
2020-09-25,Piemonte,1.0
2020-09-26,Piemonte,1.0
2020-09-27,Piemonte,1.0
2020-09-28,Piemonte,0.0
2020-09-29,Piemonte,2.0
2020-09-30,Piemonte,1.0
2020-10-01,Piemonte,1.0
2020-10-02,Piemonte,1.0
2020-10-03,Piemonte,0.0
2020-10-04,Piemonte,1.0
2020-10-05,Piemonte,1.0
2020-10-06,Piemonte,2.0
2020-10-07,Piemonte,2.0
2020-10-08,Piemonte,0.0
2020-10-09,Piemonte,0.0
2020-10-10,Piemonte,2.0
2020-10-11,Piemonte,3.0
2020-10-12,Piemonte,3.0
2020-10-13,Piemonte,3.0
2020-10-14,Piemonte,4.0
2020-10-15,Piemonte,3.0
2020-10-16,Piemonte,4.0
2020-10-17,Piemonte,2.0
2020-10-18,Piemonte,2.0
2020-10-19,Piemonte,5.0
2020-10-20,Piemonte,6.0
2020-10-21,Piemonte,7.0
2020-10-22,Piemonte,11.0
2020-10-23,Piemonte,9.0
2020-10-24,Piemonte,12.0
2020-10-25,Piemonte,11.0
2020-10-26,Piemonte,14.0
2020-10-27,Piemonte,13.0
2020-10-28,Piemonte,19.0
2020-10-29,Piemonte,27.0
2020-10-30,Piemonte,23.0
2020-10-31,Piemonte,28.0
2020-11-01,Piemonte,11.0
2020-11-02,Piemonte,21.0
2020-11-03,Piemonte,29.0
2020-11-04,Piemonte,37.0
2020-11-05,Piemonte,39.0
2020-11-06,Piemonte,29.0
2020-11-07,Piemonte,45.0
2020-11-08,Piemonte,35.0
2020-11-09,Piemonte,49.0
2020-11-10,Piemonte,64.0
2020-11-11,Piemonte,84.0
2020-11-12,Piemonte,77.0
2020-11-13,Piemonte,61.0
2020-11-14,Piemonte,37.0
2020-11-15,Piemonte,45.0
2020-11-16,Piemonte,71.0
2020-11-17,Piemonte,73.0
2020-11-18,Piemonte,63.0
2020-11-19,Piemonte,78.0
2020-11-20,Piemonte,88.0
2020-11-21,Piemonte,77.0
2020-11-22,Piemonte,69.0
2020-11-23,Piemonte,81.0
2020-11-24,Piemonte,73.0
2020-11-25,Piemonte,84.0
2020-11-26,Piemonte,72.0
2020-11-27,Piemonte,97.0
2020-11-28,Piemonte,98.0
2020-11-29,Piemonte,84.0
2020-11-30,Piemonte,85.0
2020-12-01,Piemonte,64.0
2020-12-02,Piemonte,57.0
2020-12-03,Piemonte,92.0
2020-12-04,Piemonte,54.0
2020-12-05,Piemonte,62.0
2020-12-06,Piemonte,55.0
2020-12-07,Piemonte,64.0
2020-12-08,Piemonte,59.0
2020-12-09,Piemonte,67.0
2020-12-10,Piemonte,84.0
2020-12-11,Piemonte,96.0
2020-12-12,Piemonte,59.0
2020-12-13,Piemonte,36.0
2020-12-14,Piemonte,48.0
2020-12-15,Piemonte,77.0
2020-12-16,Piemonte,89.0
2020-12-17,Piemonte,80.0
2020-02-24,Puglia,
2020-02-25,Puglia,0.0
2020-02-26,Puglia,0.0
2020-02-27,Puglia,0.0
2020-02-28,Puglia,0.0
2020-02-29,Puglia,0.0
2020-03-01,Puglia,0.0
2020-03-02,Puglia,0.0
2020-03-03,Puglia,0.0
2020-03-04,Puglia,1.0
2020-03-05,Puglia,0.0
2020-03-06,Puglia,0.0
2020-03-07,Puglia,1.0
2020-03-08,Puglia,1.0
2020-03-09,Puglia,0.0
2020-03-10,Puglia,0.0
2020-03-11,Puglia,2.0
2020-03-12,Puglia,0.0
2020-03-13,Puglia,0.0
2020-03-14,Puglia,3.0
2020-03-15,Puglia,8.0
2020-03-16,Puglia,0.0
2020-03-17,Puglia,2.0
2020-03-18,Puglia,1.0
2020-03-19,Puglia,6.0
2020-03-20,Puglia,1.0
2020-03-21,Puglia,3.0
2020-03-22,Puglia,2.0
2020-03-23,Puglia,6.0
2020-03-24,Puglia,7.0
2020-03-25,Puglia,4.0
2020-03-26,Puglia,17.0
2020-03-27,Puglia,4.0
2020-03-28,Puglia,2.0
2020-03-29,Puglia,15.0
2020-03-30,Puglia,5.0
2020-03-31,Puglia,19.0
2020-04-01,Puglia,19.0
2020-04-02,Puglia,15.0
2020-04-03,Puglia,20.0
2020-04-04,Puglia,9.0
2020-04-05,Puglia,9.0
2020-04-06,Puglia,13.0
2020-04-07,Puglia,14.0
2020-04-08,Puglia,10.0
2020-04-09,Puglia,6.0
2020-04-10,Puglia,13.0
2020-04-11,Puglia,15.0
2020-04-12,Puglia,7.0
2020-04-13,Puglia,7.0
2020-04-14,Puglia,11.0
2020-04-15,Puglia,10.0
2020-04-16,Puglia,11.0
2020-04-17,Puglia,8.0
2020-04-18,Puglia,7.0
2020-04-19,Puglia,2.0
2020-04-20,Puglia,10.0
2020-04-21,Puglia,25.0
2020-04-22,Puglia,11.0
2020-04-23,Puglia,10.0
2020-04-24,Puglia,11.0
2020-04-25,Puglia,8.0
2020-04-26,Puglia,8.0
2020-04-27,Puglia,6.0
2020-04-28,Puglia,2.0
2020-04-29,Puglia,3.0
2020-04-30,Puglia,5.0
2020-05-01,Puglia,6.0
2020-05-02,Puglia,1.0
2020-05-03,Puglia,2.0
2020-05-04,Puglia,5.0
2020-05-05,Puglia,4.0
2020-05-06,Puglia,5.0
2020-05-07,Puglia,3.0
2020-05-08,Puglia,2.0
2020-05-09,Puglia,0.0
2020-05-10,Puglia,5.0
2020-05-11,Puglia,3.0
2020-05-12,Puglia,5.0
2020-05-13,Puglia,4.0
2020-05-14,Puglia,1.0
2020-05-15,Puglia,0.0
2020-05-16,Puglia,2.0
2020-05-17,Puglia,7.0
2020-05-18,Puglia,1.0
2020-05-19,Puglia,2.0
2020-05-20,Puglia,5.0
2020-05-21,Puglia,0.0
2020-05-22,Puglia,4.0
2020-05-23,Puglia,4.0
2020-05-24,Puglia,1.0
2020-05-25,Puglia,4.0
2020-05-26,Puglia,3.0
2020-05-27,Puglia,1.0
2020-05-28,Puglia,1.0
2020-05-29,Puglia,4.0
2020-05-30,Puglia,0.0
2020-05-31,Puglia,4.0
2020-06-01,Puglia,2.0
2020-06-02,Puglia,2.0
2020-06-03,Puglia,3.0
2020-06-04,Puglia,3.0
2020-06-05,Puglia,7.0
2020-06-06,Puglia,1.0
2020-06-07,Puglia,3.0
2020-06-08,Puglia,0.0
2020-06-09,Puglia,1.0
2020-06-10,Puglia,3.0
2020-06-11,Puglia,1.0
2020-06-12,Puglia,2.0
2020-06-13,Puglia,0.0
2020-06-14,Puglia,0.0
2020-06-15,Puglia,2.0
2020-06-16,Puglia,1.0
2020-06-17,Puglia,1.0
2020-06-18,Puglia,2.0
2020-06-19,Puglia,0.0
2020-06-20,Puglia,2.0
2020-06-21,Puglia,0.0
2020-06-22,Puglia,0.0
2020-06-23,Puglia,2.0
2020-06-24,Puglia,1.0
2020-06-25,Puglia,0.0
2020-06-26,Puglia,0.0
2020-06-27,Puglia,0.0
2020-06-28,Puglia,0.0
2020-06-29,Puglia,0.0
2020-06-30,Puglia,2.0
2020-07-01,Puglia,0.0
2020-07-02,Puglia,0.0
2020-07-03,Puglia,0.0
2020-07-04,Puglia,0.0
2020-07-05,Puglia,0.0
2020-07-06,Puglia,0.0
2020-07-07,Puglia,1.0
2020-07-08,Puglia,0.0
2020-07-09,Puglia,0.0
2020-07-10,Puglia,0.0
2020-07-11,Puglia,0.0
2020-07-12,Puglia,0.0
2020-07-13,Puglia,1.0
2020-07-14,Puglia,0.0
2020-07-15,Puglia,0.0
2020-07-16,Puglia,1.0
2020-07-17,Puglia,0.0
2020-07-18,Puglia,0.0
2020-07-19,Puglia,0.0
2020-07-20,Puglia,0.0
2020-07-21,Puglia,0.0
2020-07-22,Puglia,0.0
2020-07-23,Puglia,0.0
2020-07-24,Puglia,1.0
2020-07-25,Puglia,0.0
2020-07-26,Puglia,1.0
2020-07-27,Puglia,1.0
2020-07-28,Puglia,0.0
2020-07-29,Puglia,0.0
2020-07-30,Puglia,0.0
2020-07-31,Puglia,1.0
2020-08-01,Puglia,0.0
2020-08-02,Puglia,0.0
2020-08-03,Puglia,1.0
2020-08-04,Puglia,0.0
2020-08-05,Puglia,0.0
2020-08-06,Puglia,0.0
2020-08-07,Puglia,0.0
2020-08-08,Puglia,1.0
2020-08-09,Puglia,0.0
2020-08-10,Puglia,0.0
2020-08-11,Puglia,0.0
2020-08-12,Puglia,0.0
2020-08-13,Puglia,0.0
2020-08-14,Puglia,0.0
2020-08-15,Puglia,0.0
2020-08-16,Puglia,0.0
2020-08-17,Puglia,1.0
2020-08-18,Puglia,0.0
2020-08-19,Puglia,0.0
2020-08-20,Puglia,0.0
2020-08-21,Puglia,0.0
2020-08-22,Puglia,0.0
2020-08-23,Puglia,0.0
2020-08-24,Puglia,0.0
2020-08-25,Puglia,0.0
2020-08-26,Puglia,0.0
2020-08-27,Puglia,1.0
2020-08-28,Puglia,0.0
2020-08-29,Puglia,0.0
2020-08-30,Puglia,0.0
2020-08-31,Puglia,0.0
2020-09-01,Puglia,1.0
2020-09-02,Puglia,0.0
2020-09-03,Puglia,3.0
2020-09-04,Puglia,0.0
2020-09-05,Puglia,2.0
2020-09-06,Puglia,1.0
2020-09-07,Puglia,2.0
2020-09-08,Puglia,2.0
2020-09-09,Puglia,0.0
2020-09-10,Puglia,3.0
2020-09-11,Puglia,0.0
2020-09-12,Puglia,0.0
2020-09-13,Puglia,0.0
2020-09-14,Puglia,2.0
2020-09-15,Puglia,1.0
2020-09-16,Puglia,1.0
2020-09-17,Puglia,1.0
2020-09-18,Puglia,2.0
2020-09-19,Puglia,1.0
2020-09-20,Puglia,1.0
2020-09-21,Puglia,1.0
2020-09-22,Puglia,1.0
2020-09-23,Puglia,2.0
2020-09-24,Puglia,3.0
2020-09-25,Puglia,1.0
2020-09-26,Puglia,3.0
2020-09-27,Puglia,0.0
2020-09-28,Puglia,2.0
2020-09-29,Puglia,0.0
2020-09-30,Puglia,3.0
2020-10-01,Puglia,1.0
2020-10-02,Puglia,1.0
2020-10-03,Puglia,1.0
2020-10-04,Puglia,0.0
2020-10-05,Puglia,1.0
2020-10-06,Puglia,4.0
2020-10-07,Puglia,0.0
2020-10-08,Puglia,1.0
2020-10-09,Puglia,2.0
2020-10-10,Puglia,1.0
2020-10-11,Puglia,1.0
2020-10-12,Puglia,6.0
2020-10-13,Puglia,2.0
2020-10-14,Puglia,2.0
2020-10-15,Puglia,7.0
2020-10-16,Puglia,5.0
2020-10-17,Puglia,2.0
2020-10-18,Puglia,3.0
2020-10-19,Puglia,4.0
2020-10-20,Puglia,3.0
2020-10-21,Puglia,2.0
2020-10-22,Puglia,1.0
2020-10-23,Puglia,1.0
2020-10-24,Puglia,10.0
2020-10-25,Puglia,7.0
2020-10-26,Puglia,10.0
2020-10-27,Puglia,13.0
2020-10-28,Puglia,13.0
2020-10-29,Puglia,7.0
2020-10-30,Puglia,7.0
2020-10-31,Puglia,10.0
2020-11-01,Puglia,8.0
2020-11-02,Puglia,9.0
2020-11-03,Puglia,13.0
2020-11-04,Puglia,10.0
2020-11-05,Puglia,26.0
2020-11-06,Puglia,13.0
2020-11-07,Puglia,14.0
2020-11-08,Puglia,21.0
2020-11-09,Puglia,7.0
2020-11-10,Puglia,25.0
2020-11-11,Puglia,27.0
2020-11-12,Puglia,39.0
2020-11-13,Puglia,22.0
2020-11-14,Puglia,16.0
2020-11-15,Puglia,12.0
2020-11-16,Puglia,36.0
2020-11-17,Puglia,36.0
2020-11-18,Puglia,28.0
2020-11-19,Puglia,28.0
2020-11-20,Puglia,16.0
2020-11-21,Puglia,19.0
2020-11-22,Puglia,32.0
2020-11-23,Puglia,40.0
2020-11-24,Puglia,52.0
2020-11-25,Puglia,30.0
2020-11-26,Puglia,52.0
2020-11-27,Puglia,48.0
2020-11-28,Puglia,30.0
2020-11-29,Puglia,21.0
2020-11-30,Puglia,30.0
2020-12-01,Puglia,34.0
2020-12-02,Puglia,29.0
2020-12-03,Puglia,42.0
2020-12-04,Puglia,72.0
2020-12-05,Puglia,28.0
2020-12-06,Puglia,24.0
2020-12-07,Puglia,24.0
2020-12-08,Puglia,23.0
2020-12-09,Puglia,20.0
2020-12-10,Puglia,55.0
2020-12-11,Puglia,34.0
2020-12-12,Puglia,43.0
2020-12-13,Puglia,23.0
2020-12-14,Puglia,24.0
2020-12-15,Puglia,54.0
2020-12-16,Puglia,45.0
2020-12-17,Puglia,43.0
2020-02-24,Sardegna,
2020-02-25,Sardegna,0.0
2020-02-26,Sardegna,0.0
2020-02-27,Sardegna,0.0
2020-02-28,Sardegna,0.0
2020-02-29,Sardegna,0.0
2020-03-01,Sardegna,0.0
2020-03-02,Sardegna,0.0
2020-03-03,Sardegna,0.0
2020-03-04,Sardegna,0.0
2020-03-05,Sardegna,0.0
2020-03-06,Sardegna,0.0
2020-03-07,Sardegna,0.0
2020-03-08,Sardegna,0.0
2020-03-09,Sardegna,0.0
2020-03-10,Sardegna,0.0
2020-03-11,Sardegna,0.0
2020-03-12,Sardegna,0.0
2020-03-13,Sardegna,0.0
2020-03-14,Sardegna,0.0
2020-03-15,Sardegna,2.0
2020-03-16,Sardegna,0.0
2020-03-17,Sardegna,0.0
2020-03-18,Sardegna,0.0
2020-03-19,Sardegna,0.0
2020-03-20,Sardegna,0.0
2020-03-21,Sardegna,2.0
2020-03-22,Sardegna,3.0
2020-03-23,Sardegna,4.0
2020-03-24,Sardegna,4.0
2020-03-25,Sardegna,3.0
2020-03-26,Sardegna,1.0
2020-03-27,Sardegna,2.0
2020-03-28,Sardegna,5.0
2020-03-29,Sardegna,1.0
2020-03-30,Sardegna,1.0
2020-03-31,Sardegna,3.0
2020-04-01,Sardegna,3.0
2020-04-02,Sardegna,6.0
2020-04-03,Sardegna,1.0
2020-04-04,Sardegna,0.0
2020-04-05,Sardegna,2.0
2020-04-06,Sardegna,4.0
2020-04-07,Sardegna,5.0
2020-04-08,Sardegna,7.0
2020-04-09,Sardegna,5.0
2020-04-10,Sardegna,5.0
2020-04-11,Sardegna,4.0
2020-04-12,Sardegna,0.0
2020-04-13,Sardegna,2.0
2020-04-14,Sardegna,5.0
2020-04-15,Sardegna,3.0
2020-04-16,Sardegna,2.0
2020-04-17,Sardegna,1.0
2020-04-18,Sardegna,0.0
2020-04-19,Sardegna,0.0
2020-04-20,Sardegna,0.0
2020-04-21,Sardegna,7.0
2020-04-22,Sardegna,3.0
2020-04-23,Sardegna,2.0
2020-04-24,Sardegna,4.0
2020-04-25,Sardegna,1.0
2020-04-26,Sardegna,6.0
2020-04-27,Sardegna,0.0
2020-04-28,Sardegna,0.0
2020-04-29,Sardegna,7.0
2020-04-30,Sardegna,0.0
2020-05-01,Sardegna,1.0
2020-05-02,Sardegna,2.0
2020-05-03,Sardegna,0.0
2020-05-04,Sardegna,0.0
2020-05-05,Sardegna,0.0
2020-05-06,Sardegna,0.0
2020-05-07,Sardegna,0.0
2020-05-08,Sardegna,0.0
2020-05-09,Sardegna,0.0
2020-05-10,Sardegna,1.0
2020-05-11,Sardegna,0.0
2020-05-12,Sardegna,0.0
2020-05-13,Sardegna,0.0
2020-05-14,Sardegna,5.0
2020-05-15,Sardegna,0.0
2020-05-16,Sardegna,0.0
2020-05-17,Sardegna,0.0
2020-05-18,Sardegna,1.0
2020-05-19,Sardegna,0.0
2020-05-20,Sardegna,0.0
2020-05-21,Sardegna,1.0
2020-05-22,Sardegna,1.0
2020-05-23,Sardegna,1.0
2020-05-24,Sardegna,0.0
2020-05-25,Sardegna,0.0
2020-05-26,Sardegna,1.0
2020-05-27,Sardegna,0.0
2020-05-28,Sardegna,0.0
2020-05-29,Sardegna,0.0
2020-05-30,Sardegna,0.0
2020-05-31,Sardegna,0.0
2020-06-01,Sardegna,1.0
2020-06-02,Sardegna,0.0
2020-06-03,Sardegna,0.0
2020-06-04,Sardegna,0.0
2020-06-05,Sardegna,0.0
2020-06-06,Sardegna,0.0
2020-06-07,Sardegna,0.0
2020-06-08,Sardegna,0.0
2020-06-09,Sardegna,0.0
2020-06-10,Sardegna,0.0
2020-06-11,Sardegna,0.0
2020-06-12,Sardegna,0.0
2020-06-13,Sardegna,1.0
2020-06-14,Sardegna,0.0
2020-06-15,Sardegna,0.0
2020-06-16,Sardegna,0.0
2020-06-17,Sardegna,0.0
2020-06-18,Sardegna,0.0
2020-06-19,Sardegna,0.0
2020-06-20,Sardegna,0.0
2020-06-21,Sardegna,0.0
2020-06-22,Sardegna,0.0
2020-06-23,Sardegna,0.0
2020-06-24,Sardegna,0.0
2020-06-25,Sardegna,0.0
2020-06-26,Sardegna,0.0
2020-06-27,Sardegna,0.0
2020-06-28,Sardegna,0.0
2020-06-29,Sardegna,0.0
2020-06-30,Sardegna,1.0
2020-07-01,Sardegna,0.0
2020-07-02,Sardegna,0.0
2020-07-03,Sardegna,0.0
2020-07-04,Sardegna,0.0
2020-07-05,Sardegna,0.0
2020-07-06,Sardegna,1.0
2020-07-07,Sardegna,0.0
2020-07-08,Sardegna,0.0
2020-07-09,Sardegna,0.0
2020-07-10,Sardegna,0.0
2020-07-11,Sardegna,0.0
2020-07-12,Sardegna,0.0
2020-07-13,Sardegna,0.0
2020-07-14,Sardegna,0.0
2020-07-15,Sardegna,0.0
2020-07-16,Sardegna,0.0
2020-07-17,Sardegna,0.0
2020-07-18,Sardegna,0.0
2020-07-19,Sardegna,0.0
2020-07-20,Sardegna,0.0
2020-07-21,Sardegna,0.0
2020-07-22,Sardegna,0.0
2020-07-23,Sardegna,0.0
2020-07-24,Sardegna,0.0
2020-07-25,Sardegna,0.0
2020-07-26,Sardegna,0.0
2020-07-27,Sardegna,1.0
2020-07-28,Sardegna,-1.0
2020-07-29,Sardegna,0.0
2020-07-30,Sardegna,0.0
2020-07-31,Sardegna,0.0
2020-08-01,Sardegna,0.0
2020-08-02,Sardegna,0.0
2020-08-03,Sardegna,0.0
2020-08-04,Sardegna,0.0
2020-08-05,Sardegna,0.0
2020-08-06,Sardegna,0.0
2020-08-07,Sardegna,0.0
2020-08-08,Sardegna,0.0
2020-08-09,Sardegna,0.0
2020-08-10,Sardegna,0.0
2020-08-11,Sardegna,0.0
2020-08-12,Sardegna,0.0
2020-08-13,Sardegna,0.0
2020-08-14,Sardegna,0.0
2020-08-15,Sardegna,0.0
2020-08-16,Sardegna,0.0
2020-08-17,Sardegna,0.0
2020-08-18,Sardegna,0.0
2020-08-19,Sardegna,0.0
2020-08-20,Sardegna,0.0
2020-08-21,Sardegna,0.0
2020-08-22,Sardegna,0.0
2020-08-23,Sardegna,0.0
2020-08-24,Sardegna,0.0
2020-08-25,Sardegna,0.0
2020-08-26,Sardegna,0.0
2020-08-27,Sardegna,0.0
2020-08-28,Sardegna,0.0
2020-08-29,Sardegna,0.0
2020-08-30,Sardegna,0.0
2020-08-31,Sardegna,0.0
2020-09-01,Sardegna,0.0
2020-09-02,Sardegna,1.0
2020-09-03,Sardegna,0.0
2020-09-04,Sardegna,0.0
2020-09-05,Sardegna,1.0
2020-09-06,Sardegna,0.0
2020-09-07,Sardegna,0.0
2020-09-08,Sardegna,0.0
2020-09-09,Sardegna,2.0
2020-09-10,Sardegna,1.0
2020-09-11,Sardegna,0.0
2020-09-12,Sardegna,1.0
2020-09-13,Sardegna,0.0
